0,1.60000002384186,154,-0.0644967346731573,0.0995771780703217,-9.80983101546765, Validation error: Drone flight time is not within valid range!
0.29,1.60000002384186,-154,-0.0619952090224251,0.126379727404565,-9.80855105996132, Validation error: Wind angle value must be between 0 and 360!
0.79,-1.60000002384186,155,-0.0661631454527378,0.096344745894894,-9.80981815159321, Validation error: Wind speed value must be above 0!
4.09,1,150,-0.0642588489269838,0.0976812823489308,-39.8105508077145, Validation error: Linear acceleration Z value exceeds the limit!
4.49,0.899999976158142,146,-50.0649711357243,0.105622395062819,-9.81049350500107, Validation error: Linear acceleration X value exceeds the limit!
5,0.899999976158142,146,-0.0714744455181062,76.0954270710796,-9.80999590694904, Validation error: Linear acceleration Y value exceeds the limit!
